Ticker,GICS SubIndustry,Unpriced Operating Risk,Unpriced Value Score,Unpriced Quality Score,Composite Score,Score,EV/EBITDA,ROIC,Unlevered Beta
HUBB,2010,51.74398155031899,53.04216955028449,42.11867620155433,48.96827576738594,67.0,23699859.489807475,0.057600574,1.3203608841784757
FTK,1510,47.380460041084895,54.11262124719636,45.392834694752516,48.96197199434459,67.0,39714561.71427459,0.012537532,1.732903118940526
XERS,3520,52.68764046302182,51.37618025100272,42.82081933335709,48.96154668246055,67.0,208431208.63249698,-0.017479063,1.2639183777309893
SPB,3030,49.68352982938581,55.6031556810881,41.59363260392233,48.960106038132075,73.0,6223190.688857413,0.009000038,1.0208203632019084
STEP,4020,47.503573201621535,59.787609234302735,39.58751850318377,48.959566979702686,73.0,-104617951.41092126,-0.039258183,1.4923536609299841
NFG,5510,50.00093692904856,51.408253012432674,45.44643711036109,48.951875683947435,85.0,6416567.6036739,0.021642644,0.28118336703307795
TRIP,5020,49.36084956664985,53.60361278941593,43.88716849022926,48.950543615431684,73.0,18889551.12244898,0.015768725,1.2705047741363245
FI,4020,54.811145050436835,51.78822674140605,40.24841694378186,48.94926291187492,87.0,5670463.199024823,0.014661237,0.50435161953694
LULU,2520,50.99558211489986,50.78346016775906,45.062752297813546,48.947264860157496,87.0,16147635.595160957,0.059702212,0.8374086566265854
UTHR,3520,55.240619418230175,50.710327585268274,40.87230671566686,48.9410845730551,85.0,17093300.865277663,0.028557555,0.5638728974245255
VTEX,4510,56.015034799679334,50.882149595579406,39.84177732836533,48.91298724120802,85.0,94001283.44635734,0.001860255,0.800170728014591
AORT,3510,52.550034512130644,51.10585985201283,43.080251286398834,48.91204855018077,73.0,77271708.29444525,-0.010193184,0.9032342070021171
PWP,4020,49.18259021311409,53.77427681071223,43.77354277171489,48.91013659851374,67.0,26304637.17143672,0.014420188,1.534580227959965
MLKN,2020,51.19672526191509,53.26439919102342,42.2567043922921,48.90594294841021,67.0,12269874.847874718,0.006066669,1.142209523401153
WS,1510,46.289663945066884,54.62667647793923,45.79799585184394,48.904778758283356,67.0,22410175.138504155,0.020329934,1.8006465242438083
NG,1510,46.2712834572964,56.04040963927534,44.40077800447187,48.9041570336812,90.0,-195232407.42522064,0.105122303,1.0506058530991533
GMED,3510,51.32500799228413,52.063616720265195,43.30930489297826,48.89930986850919,78.0,19222313.969913937,0.042628823,0.8661107015264868
CLW,1510,55.15965453211414,52.3363356622378,39.195270638106564,48.89708694415284,80.0,3391992.736526946,-0.043544349,0.8251984788252165
SMC,1010,54.66433719891569,52.0721786498946,39.95277232572343,48.89642939151124,85.0,2798428.303199247,-0.007550186,0.8262776855549678
ENTA,3520,49.96753476034234,53.84361483013729,42.867942563493855,48.89303071799117,60.0,-4655018.639936539,-0.100032003,1.693880099603137
IBEX,2020,51.00960623751039,51.516627980287254,44.1010858964148,48.87577337140416,78.0,7699618.412080371,0.043502427,0.8792739891839653
UFPT,3510,45.83320521315304,54.59537257544739,46.192826530128606,48.87380143957635,60.0,25332342.803063687,0.031376225,1.6350627449972477
BKR,1010,53.820898282712065,51.87827355379202,40.91572466154405,48.87163216601605,83.0,13828573.598897912,0.025826616,0.9158208087974399
ALNT,2010,49.634623141215435,53.98426896018723,42.95443556957035,48.85777589032434,60.0,26849410.508691523,0.013969641,1.627411309023168
NTNX,4510,51.80618000267242,52.83873718101752,41.92525966710873,48.85672561693289,73.0,75237347.33897538,-0.02628597,1.4715061796410693
CHTR,5020,54.00739129356488,51.63733751305905,40.91644704087119,48.853725282498374,87.0,2999814.1532448647,0.013740014,0.6250919814824477
SNA,2010,55.44709732342818,51.31353797119508,39.76847326032922,48.84303618498416,80.0,16871449.020783223,0.031342926,0.764658330693693
BCBP,4010,57.365110886772904,51.0422343294987,38.1096087160858,48.83898464411914,67.0,9465227.61180232,0.029861859,0.6681411006485541
SHLS,2010,57.899846711163825,49.764065491768186,38.8502247461053,48.83804564967911,85.0,55531452.09060518,0.019318199,0.4811631951018977
RELL,4520,58.03687284963793,49.654647317347205,38.80727154087704,48.832930569287385,85.0,69825005.86487879,0.009030937,0.6794006207494029
STIM,3510,51.533531425771535,53.710983888287274,41.244026726776504,48.82951401361177,73.0,-11110229.616917728,-0.098786115,0.9684532125599286
CTVA,1510,53.92245619924599,50.50804774012969,42.04566882655897,48.82539092197822,87.0,13181548.368550368,0.045261872,0.6734134653517179
QGEN,3520,54.95618937324835,50.627576844234966,40.88587330215459,48.82321317321263,85.0,27865565.315066732,0.029791777,0.5898448347791224
PFGC,3010,47.77944938035188,56.81509983336751,41.855160025743864,48.81656974648775,67.0,9509209.542108508,0.010756231,0.9014701560301398
MRK,3520,55.16293549256591,50.484848668080694,40.784252032406734,48.81067873101778,87.0,15554774.27202762,0.045358192,0.5190855756574937
DUK,5510,54.99839286307771,50.56411381765339,40.82702071324648,48.796509131325855,87.0,13298152.861034673,0.004902852,-0.10051898601248453
SATL,2010,45.216147785094016,54.99355988846248,46.17922368939131,48.796310454315936,60.0,-20255761.362538833,0.447481319,1.9271250275857643
CBFV,4010,60.43096583465834,49.278218686742186,36.65647593752099,48.788553486307165,67.0,17183203.762787726,0.01419239,0.5777231143624332
ASTH,3510,50.382141017933066,52.488491644827896,43.450956074805916,48.77386291252228,73.0,30364276.799700033,0.007692332,1.042326610895582
TTEC,2020,59.18978738914727,50.097655738852865,37.02604410511992,48.77116241104002,87.0,1766305.5484306663,-0.008701704,0.12347614061265937
RRC,1010,54.91509747051859,51.37956384425932,39.999766426131686,48.76480924696987,87.0,8393633.707515439,0.025191019,0.7664254439529752
RNG,4510,51.147651022947095,52.895318268600036,42.225331219857516,48.756100170468216,73.0,13981204.261834865,0.031835026,1.5214485587044329
JACK,2530,53.01131391367919,53.59267502677244,39.6552215097597,48.75307015007044,87.0,1451310.091522793,0.012317946,0.7854464023547246
CNC,3510,58.90244790717844,50.83578917119774,36.48770957993949,48.74198221943856,88.0,9765124.902023429,-0.202953368,0.1484980899073847
ARRY,2010,52.86015741173899,52.38123556540106,40.944113581164274,48.728502186101444,73.0,14159138.120003328,0.033402549,1.1041040314016641
WLY,5020,54.52704328997851,50.861743536527285,40.78876336799203,48.725850064832606,87.0,24425763.139809463,0.008538653,0.5938395734194631
INDV,3520,54.22052305227937,50.67706684414049,41.245402573379565,48.71433082326647,85.0,21423092.897959184,0.0625,0.6570201558789545
SGI,2520,50.198542247820534,52.45612120639709,43.45169271403377,48.70211872275047,73.0,33270273.440457717,0.010289787,1.1396628995631617
ACEL,2530,53.1332651059042,53.06606701823721,39.89085138002509,48.69672783472217,85.0,8809852.570354702,0.00889386,0.8212406446159869
MODG,2520,54.83701127317952,51.25428016994136,39.99842409858849,48.69657184723646,87.0,5141339.106145251,0.00250799,0.660297450174959
ACMR,4530,53.64224889803159,51.525809105467076,40.913160799692875,48.69373960106384,70.0,39373986.62489941,0.013666614,1.53293774580176
NPKI,2010,51.33612636163565,52.88900555008758,41.853382782055824,48.692838231259685,67.0,30848260.76008345,0.021936899,1.3480264894796306
SMID,1510,42.45607533589196,54.763251449484656,48.76058604885359,48.6599709447434,67.0,17812719.528955113,0.077308974,2.0387298359327906
ALE,5510,54.53140609152583,50.76843305097977,40.64621497069626,48.648684704400615,85.0,18295006.965871904,0.001924928,-0.0008689205914956269
DOCU,4510,53.37088825616369,51.707637273854175,40.85181967381802,48.643448401278626,80.0,75093802.35308097,0.017622122,1.1474254748039083
CARR,2010,51.00778716216102,53.17658414696485,41.73270830198933,48.639026537038404,67.0,17426521.940395094,0.005714501,1.3702983716319368
ALB,1510,47.20807955681668,54.42234343091273,44.28221776460855,48.637546917445995,67.0,29288537.276443765,-0.008822792,1.743608732074628
RRX,2010,50.805564900012406,53.32633683659076,41.733067214585894,48.62165631706302,67.0,10437331.821484497,0.00576275,1.3840154983056734
LAZ,4020,47.73370215599847,54.394060723284845,43.72225324278057,48.616672040687966,67.0,14607652.632497465,0.01353898,1.6493878381272262
FFIV,4520,55.159141021152685,50.61230493649617,40.05777116177058,48.60973903980648,85.0,16400189.991378997,0.038743333,0.8780612136240297
TPH,2520,54.1571161292754,51.6836275185144,39.9623862314722,48.601043293087336,83.0,11168603.942231432,-0.006818391,0.7675033275698535
GLOB,4510,52.56864742960335,52.087142136068366,41.128860382715274,48.59488331612899,78.0,14146759.94798762,-0.000667215,1.2669566661966647
OLED,4530,52.50754496082021,51.846769136491574,41.39843462255744,48.584249573289746,67.0,43962043.7358107,0.023940185,1.6701554387272275
IHRT,5020,43.3087050738247,56.57660879657919,45.827011937775175,48.57077526939302,60.0,1953519.6078963473,-0.015697617,1.9743116145451327
SANA,3520,55.04192812243664,53.100939387604434,37.56742644298788,48.570097984342986,67.0,-16093204.075610492,-0.495407176,1.0489431573426835
TVTX,3520,49.60143229846445,53.69739664747589,42.4029150109699,48.56724798563675,67.0,-93738373.84811813,-0.055497964,1.5457268804798923
OII,1010,48.23778271654483,54.17402736638026,43.2835244393556,48.5651115074269,73.0,7743885.87531377,0.03251575,1.4319637231244975
EHAB,3510,53.05803931758004,51.30538459920293,41.31344548489211,48.55895646722502,85.0,9167350.934042554,0.004813032,0.5929091536105545
WTTR,1010,48.81905036752608,54.030876436382044,42.817500364005625,48.555809055971245,73.0,10428466.79627023,0.002006624,1.4028444876265653
CBRL,2530,52.97105323322458,53.30428520682123,39.34241149306275,48.539249977702845,87.0,3936978.729742412,0.004686464,0.7876255128447422
PBYI,3520,52.76907252092787,51.30786817933761,41.528270286788235,48.535070329017906,80.0,16533989.256679388,0.026205369,0.919257351205433
JHG,4020,49.7255753615404,53.16678835973894,42.70027969292313,48.53088113806749,73.0,20334693.91251841,0.014222325,1.316285705566597
TFSL,4010,62.718544547077414,46.6108547774738,36.259374243575536,48.52959118937559,67.0,28853537.369106114,0.00991035,0.5102579980526775
MDLZ,3020,54.8967308713729,50.38076051408208,40.305439089050175,48.52764349150172,87.0,20490593.128465552,0.013371538,0.03820801414300701
ARMK,2530,53.61770546912304,52.48880460902654,39.45643553216386,48.52098187010447,87.0,10965710.005200386,0.007468256,0.7526254419386311
GCO,2550,45.78226286775107,57.11233421815289,42.65483493969315,48.51647734186571,67.0,-20377159.832994018,-0.01891403,2.030469207488144
ZM,4510,54.68980876982628,50.93619343491154,39.92298634244681,48.51632951572821,85.0,35492030.69049221,0.017589666,0.9006749469104162
QCOM,4530,53.543132130504056,51.548558453655176,40.45336704579419,48.51501920998447,73.0,18339516.976217657,0.045669929,1.4751013866261058
MRCY,2010,55.092394172575865,50.572812035413754,39.878878527302675,48.5146949117641,78.0,64904788.05452921,0.001618266,0.8355666932560563
EVEX,2010,50.60517125568385,54.836127881870844,40.08750106484048,48.509600067465065,60.0,-12908165.619055236,-0.371435397,1.561577155613611
NVCR,3510,48.464211137735546,54.93767798093971,42.11983161111516,48.507240243263475,67.0,-22059667.52372031,-0.106655807,1.3042469987895902
DDD,2010,48.147526286290756,53.787433884687594,43.53746921098116,48.4908097939865,67.0,-11082782.044033768,0.248330419,1.5643153920004054
WRBY,2550,52.89756950197043,49.47701957394752,43.089704141360535,48.48809773909283,67.0,78355600.46050675,-0.010953683,1.47940384155635
ONEW,2550,48.32311436208367,54.078730879119405,43.05601509628195,48.48595344582835,73.0,3778337.538207255,0.012951419,1.6175446705592853
HQI,2020,55.4746148748814,51.08349209863921,38.89796368499454,48.48535688617172,80.0,29830996.9098648,-0.003135319,0.5395673861809692
MDB,4510,48.30032739601128,54.135892589290606,43.016864436785106,48.484361474028994,67.0,-279352420.32976377,-0.030700979,1.913457016949201
CMRE,2030,52.98826409658197,51.46571929007321,40.99654906098397,48.48351081587972,85.0,4861448.395306158,0.018207022,0.9014968491500434
CRL,3520,54.6086174334348,50.44336329665898,40.39564003346973,48.482540254521176,87.0,20955226.112967037,0.010004164,0.5697015853241059
AUPH,3520,53.910442226463125,50.41983731322693,41.06706622966758,48.46578192311921,87.0,24017774.095099445,0.071087251,0.633453509770626
VZ,5010,53.0402533230378,50.236616724551986,42.09740949647536,48.45809318135505,87.0,4451573.132361822,0.019631172,0.26879455427702825
DIOD,4530,51.853202139961695,52.12720533169829,41.38801874945743,48.45614207370581,67.0,30543238.09408284,0.006658023,1.7122544290017951
TIPT,4030,51.38712312420408,52.74716390873769,41.22994207660934,48.45474303651704,78.0,5760170.251428323,0.015944457,0.6632830957611581
SYY,3010,55.468927372479364,46.658811509138445,43.220917653406715,48.44955217834151,87.0,32316635.242727272,0.0343863,0.18585937635788544
COCO,3020,45.74478151227922,53.42293794479714,46.13462398793533,48.434114481670555,67.0,35258383.120001644,0.039462425,0.9781942018391422
WHR,2520,52.79660140274915,51.60611582721275,40.89870981158066,48.433809013847515,85.0,4948554.11465721,0.008215715,0.7923011394263686
PTGX,3520,54.089080415151905,51.44434774780623,39.74887518592604,48.42743444962806,85.0,-78459430.18704776,-0.073646777,0.6690224741903535
REPL,3520,56.79922422615335,50.67316976750599,37.8019209242402,48.42477163929985,87.0,-8960349.812091026,-0.225959775,0.3696724273894115
WLFC,2010,49.978360957064375,53.44109928392964,41.83412874178324,48.41786299425908,67.0,5081190.539704856,0.019348558,1.440126339663455
IR,2010,50.7937109257442,52.817642104626515,41.62855345687178,48.41330216241416,67.0,34178903.36232197,-0.008287145,1.3848195762785762
HWKN,1510,53.67889602333872,49.480141763310115,42.070939369534344,48.40999238539439,85.0,62570636.61928522,0.03603791,0.7538598513441995
AZZ,2010,50.904398387737835,53.20379490798535,41.116734892424084,48.408309396049084,67.0,16156553.550995506,-0.077091456,1.377311431916877
PRSU,2530,51.85397137593551,50.076156010958584,43.27179418328982,48.400640523394635,67.0,59957044.8896155,0.00882341,1.272036141121297
MLYS,3520,50.6388333871249,53.23471334561636,41.29580975592799,48.389785496223084,67.0,-33507530.93486321,-0.156217011,1.4509994894688552
NNI,4020,53.00548257957781,51.7149998629611,40.427846598191955,48.38277634691028,87.0,7052450.771838832,0.017744027,0.6474294729500796
BAH,2020,53.59060116354867,50.02970070818317,41.510509928631706,48.37693726678785,87.0,15292793.264840182,0.034571826,0.4867551484444366
AISP,4510,52.19977252108434,50.685734030187426,42.24406792822937,48.37652482650037,87.0,-43268863.69405781,0.539110496,1.0308277553698029
GPI,2550,53.717463748471175,51.56771769331156,39.83957887117749,48.37492010432007,85.0,6103958.26658697,0.003117634,0.7674817981367238
EHC,3510,52.30780330411779,51.20674537790387,41.60040652916918,48.37165173706361,85.0,12513804.082179587,0.018658136,0.6410444198859576
MAPS,4510,54.92944254154625,50.63960323814192,39.50740957709722,48.3588184522618,87.0,6673520.210818064,0.009045891,0.8238114826209992
MDT,3510,54.10195302003607,49.79910259919417,41.160798364464156,48.35395132789813,87.0,50047222.66609953,0.014156529,0.4796429148485474
KO,3020,53.57467956385026,50.57915629000718,40.90621210599004,48.35334931994916,85.0,22834345.42054986,0.017764638,0.15063582757891095
GDDY,4510,54.760428812963355,50.617807333828544,39.67846604326704,48.352234063352974,87.0,30270327.733632755,0.042177896,0.836629366054649
MDU,5510,47.93963213531041,53.7255878608446,43.383348671021025,48.349522889058676,73.0,16135180.09140551,-0.000243242,0.8329754243771922
PB,4010,55.52840452280292,50.99517344420401,38.51704441675774,48.34687412792156,67.0,9671129.862068696,0.034255333,0.7223091202228693
HMN,4030,56.39665058763483,50.699388276549094,37.883034556430424,48.32635780687145,87.0,23831609.52443857,-0.003474014,0.3167860247279611
FMC,1510,53.81170883570584,52.03471308395314,39.13214732178941,48.32618974714946,80.0,13545364.169156086,-0.04475839,0.9089120454321629
SWBI,2520,57.894651848096174,47.98594558300899,39.029498635975266,48.30336535569348,87.0,81544761.48061298,-0.008434614,0.5193232479170012
NCLH,2530,45.56992685996074,55.9731026109161,43.36651905106465,48.30318284064716,67.0,9130510.072091723,0.011134369,1.6121602316700419
LEA,2510,52.734967097740245,51.18300313215035,40.98850393737949,48.302158055756685,85.0,6453423.995571612,0.018635716,0.7024880822177166
FIP,2030,46.921278171123845,54.163045427835705,43.80574677038635,48.2966901231153,67.0,9818948.729205115,-0.019857895,1.5575530090330865
CFFN,4010,54.04040660031549,52.60334006082159,38.2350489216831,48.29293186094006,60.0,6319321.784880366,0.020778423,0.8256552367504861
DMAC,3520,50.32679449732683,53.972469573732525,40.56951098321315,48.289591684757504,60.0,-21428975.661771085,-0.30913212,1.6610752973411733
WEAV,4510,50.30428393246922,52.94584877162424,41.615303383662656,48.288478695918705,73.0,-40724420.09536435,-0.086321544,1.5854089313212625
EEFT,4020,50.0823633834271,52.09123530612932,42.68648671418043,48.286695134578956,85.0,5763505.475940836,0.050469196,0.9374759170543727
MCFT,2520,49.901912484117666,52.32854330833016,42.626499425204294,48.28565173921737,78.0,16172569.19217513,0.012119661,1.0585155063548155
STGW,5020,47.44588646367798,53.94060079690266,43.45000996189581,48.27883240749215,73.0,9580185.557515845,-0.002039498,1.3856726340361634
SO,5510,53.87262577799647,50.4122256960654,40.52947447088437,48.27144198164874,87.0,16117998.99091194,0.003680631,-0.03043238564238287
PFIS,4010,52.49163569339732,52.037127272535244,40.278810423063945,48.2691911296655,60.0,8796633.601428812,0.042816779,0.871331483344819
PPC,3020,52.19340068434507,51.976351384442495,40.628466730923776,48.26607293323712,87.0,7418310.422430177,0.045648224,0.16065957626663188
LRCX,4530,50.67166500272909,51.55972633969403,42.566630457245566,48.26600726655622,60.0,104237450.70608547,0.107461451,1.9381030223890305
UFPI,2010,53.6823213358072,51.40508159551115,39.698380179481724,48.26192770360003,80.0,12598966.19514936,0.021920239,0.8843664949470202
UVSP,4010,50.910837585307334,52.55684234303533,41.31774162642345,48.26180718492204,60.0,6522760.047133443,0.054019816,0.9179522739849595
LUNG,3510,50.815834112926034,53.46359920106062,40.49732189313262,48.25891840237309,73.0,-2717409.2512678015,-0.134812629,1.0145007904408292
AMBC,4030,45.863110358602654,62.79341955098398,36.11684972716134,48.25779321224932,67.0,-210739324.5135135,-0.059652517,1.0615827226107974
NEM,1510,53.43625742699958,51.056486185011124,40.271932471672976,48.25489202789456,85.0,9506935.253471842,0.001437888,0.7689288132097825
IRON,3520,47.9174874245093,54.05099312767628,42.786364424326955,48.25161499217085,60.0,-31650956.493082598,-0.107453585,1.8810744622226623
ADPT,3520,49.14136561756546,53.41010397464176,42.13563316815517,48.22903425345413,67.0,-56339401.85570507,-0.079813965,1.5877365880549479
AAP,2550,55.428395044614746,50.31925559032348,38.92737983425165,48.22501015639663,87.0,17223828.328125,-0.00540638,0.5629268105404318
AMAT,4530,51.03669622114317,52.196851956990336,41.411410935790826,48.21498637130811,67.0,27210663.539263982,0.045470665,1.764786639396293
GFS,4530,50.8480993817591,52.3910672106849,41.39173938173741,48.210301991393806,67.0,17917509.56509434,0.012831348,1.7769205487996649
TPG,4020,48.3711736028244,53.3339327296886,42.92263043780146,48.20924559010482,67.0,34615110.87535593,-0.00019938,1.5988756035894893
KBH,2520,53.75067379363109,51.068602143865476,39.792606363394576,48.20396076696372,87.0,9481909.593834704,0.000183578,0.7103836378121164
CTAS,2020,49.547656564569074,49.894609981027216,45.164120137920314,48.202128894505535,85.0,106267246.20262478,0.066257322,0.7990779497786622
ATEC,3510,49.842740374910456,55.32362042625607,39.439579486613354,48.20198009592662,87.0,-137378629.14856723,-0.068887685,0.7529147001505472
FICO,4510,51.206527967970146,51.7270593877381,41.66383713681347,48.19914149750724,80.0,54066921.503547736,0.174902155,1.3115690512760325
REVG,2010,49.31033627468563,53.14088501642827,42.127419947379025,48.19288041283098,67.0,19092655.690802347,0.058776005,1.4854397442906753
GEN,4510,54.425072264319354,50.620801063510974,39.5192256523067,48.188366326712334,87.0,27029238.853989813,0.011334552,0.8620625730803233
FIVN,4510,49.692881643154195,52.848197732655315,42.00208327668525,48.18105421749826,73.0,64995110.41010327,-0.01140597,1.6317772550143457
CECO,2020,49.238639487106745,53.157394913714185,42.11593391222872,48.17065610434988,67.0,33569137.439074606,0.004708283,1.2692514592935147
AVIR,3520,53.210386973240716,51.45989425069892,39.83853455147191,48.16960525847052,80.0,-3256347.6456509265,-0.127518563,0.8789599511544636
CDE,1510,44.257479672075696,54.38746565436255,45.85979388325753,48.168246403231926,67.0,30462610.59042509,0.021518486,1.9268544226390765
GSBC,4010,52.32903408745646,51.54329309420703,40.624912945651715,48.165746709105065,67.0,7272979.707346026,0.05698497,0.8166647362140621
GSHD,4030,52.04910362492066,50.32742382748325,42.08698215546095,48.15450320262162,87.0,33418034.695481032,0.041896685,0.4997430496548809
CLPT,3510,46.26999665219284,56.0683009140015,42.116806117225394,48.151701227806576,67.0,-60417398.088416785,-0.106801779,1.4450281618259049
AMC,5020,53.02126892009352,51.269639190579284,40.157215214388735,48.14937444168718,87.0,13157558.718418516,-0.017188285,0.6843984000634614
SEB,3020,52.37248839799946,51.96404504575188,40.10268288292409,48.14640544222514,87.0,7519133.221951219,-0.006887714,0.1525475186277388
OKE,1010,52.42113257415363,51.802808943868335,40.21508605029299,48.146342522771654,85.0,7850053.000927472,0.009622666,0.9386534622358612
SIRI,5020,48.48211526969808,53.16579852447371,42.78511323098443,48.14434234171873,78.0,5909795.420833333,0.013370603,1.1926509872698468
IPGP,4520,51.85178548424412,51.601724635866304,40.97756912173573,48.143693080615385,67.0,89670499.1212315,-0.00228711,1.4870119492771379
HRL,3020,52.818233436535515,51.32236151161245,40.27591381314336,48.13883625376377,87.0,12776288.249532757,0.010421394,0.13235680106777814
SHBI,4010,48.27104374587222,52.82801033175473,43.31367433555792,48.137576137728296,60.0,5336337.421891485,0.075542423,0.9958048949437089
ANIK,3520,51.84076485713693,51.62619366150079,40.94432493071169,48.13709448311647,80.0,-24904748.718950752,-0.026919137,1.004023179974723
GETY,5020,48.64471212263824,52.77832827760509,42.980773179573546,48.13460452660562,80.0,6583956.361908358,0.038339281,1.1305915342883661
GIC,2010,53.11969022975761,51.392064926378936,39.871414658177095,48.12772327143788,80.0,13206474.317422435,0.045181447,0.9225308497033488
PDFS,4530,53.839826142284146,49.15359190324482,41.384153182282645,48.125857075937205,67.0,172829937.6431032,0.00024422,1.5844393726017494
CYTK,3520,53.00768245501809,51.651904317244856,39.70119595475862,48.120260909007186,80.0,-28251691.34924129,-0.14001296,0.8974693496573819
TCX,4510,54.46050837410529,50.63493547338975,39.24326192648525,48.11290192466009,87.0,11726962.583985168,-0.042116988,0.859375123200443
PNRG,1010,49.95011771728802,53.00980581879458,41.36746422780847,48.10912925463035,80.0,3699002.825880429,0.010903606,1.1806669727030936
NSC,2030,53.51594883790483,50.22660682771469,40.54292027331447,48.095158646311326,87.0,15257337.33276575,0.01552962,0.8356944174141983
FDMT,3520,52.620091097340534,51.70910133741551,39.87999500733351,48.069729147363184,78.0,-4806689.065957063,-0.148558116,0.9847419880243838
CTRN,2550,50.68929252625833,49.19489962670999,44.31501915320566,48.06640376872466,67.0,82003712.2178601,0.011475895,1.6504301967449135
LLY,3520,52.07684561744795,50.39570409458372,41.708761866783576,48.06043719293842,85.0,58050123.746243566,0.104654173,0.8527640902072116
CCCS,4510,54.09906439487916,50.58830797453098,39.476299298808506,48.05455722273954,87.0,62207094.08122806,0.003020127,0.8867867827878642
WSM,2550,48.25811298484071,50.88408045242859,44.99786383651153,48.046685757926944,78.0,32528383.601900164,0.068932077,1.4424613951520253
ALKS,3520,52.60191001262964,50.65962400393639,40.84897158058841,48.036835199051474,85.0,23693753.983136375,0.026434638,0.8048192973859762
LXU,1510,49.469132525160475,52.53966464532988,42.09250578730759,48.033767652599316,78.0,11334628.470621517,0.002467741,1.243926001263926
SPXC,2010,49.57803433283389,52.67955142848363,41.83965755344614,48.032414438254555,67.0,40623809.23761946,0.020091802,1.4672812678948652
AVTR,3520,53.6192006022526,50.76531462104926,39.70872080626902,48.03107867652363,85.0,9935239.398439467,-0.077299827,0.7119282405821942
ARW,4520,54.06300822596662,50.92643286853795,39.06921963250015,48.01955357566825,83.0,13150059.817934303,0.008267686,0.9960237620205039
PCOR,4510,48.1737429807897,53.97518291300509,41.90404379991166,48.017656564568824,73.0,-1155108079.593941,-0.030395281,1.7469876728721363
PTLO,2530,51.31396666471003,53.00366047087952,39.73262078491331,48.01674930683428,85.0,9347742.561106933,0.005033581,0.9197102251822743
STT,4020,48.101057944398995,51.81191810961629,44.12878403757081,48.0139200305287,87.0,5223343.546448953,0.081330021,1.0360483651033117
GMGI,5020,53.61887377380482,50.7273518881648,39.686477204287705,48.01090095541911,87.0,28138361.083015837,-0.036364412,0.6484578266075673
FCX,1510,46.74577760699231,53.74348459098263,43.541139891202015,48.010134029725656,73.0,7779030.410941312,0.006054131,1.5763592190740459
ETN,2010,49.611243108030244,52.45321704229114,41.94830325811698,48.00425446947946,67.0,51187185.82536453,0.034697159,1.465028652523995
NRIM,4010,41.97769604133514,52.030185148765895,49.998127188204705,48.002002792768586,67.0,5142714.434121197,0.158058521,1.1219456961442558
TG,1510,50.4765555212586,51.9876888212529,41.52876989264034,47.997671411717285,80.0,15128318.629184706,0.001335482,1.1160402553276383
ATGE,2530,51.67599830710106,52.31239210778143,39.99789051498902,47.99542697662383,87.0,12486231.852361945,0.020677884,0.8577203980478436
CROX,2520,59.86196143610305,54.56392778781016,29.541994953372903,47.98929472576203,67.0,8092450.633621656,-0.160179099,0.8079140433104359
MEG,2020,48.0563891978606,53.17978800643297,42.706977880098016,47.981051694797195,67.0,29111779.52740787,0.010411651,1.3459566615821301
REAX,6020,39.02734889419117,57.842864751784084,47.06109667393826,47.97710343997117,85.0,-301376729.6341562,0.024995405,1.5829185955400829
EPC,3030,50.76491193493503,53.888871334938855,39.25103080326019,47.96827135771136,80.0,3670661.0525,0.009113476,0.622526034211712
MEDP,3520,49.44503239620617,50.76479543568236,43.687799104636476,47.96587564550833,83.0,40893578.980283566,0.259885924,1.1449615973729104
RPM,1510,52.52743349592196,49.825722858874144,41.5038269074489,47.95232775408167,87.0,36150312.83078544,0.03484071,0.7600507284878328
RTX,2010,55.25823341140346,50.14930653974285,38.424615197427904,47.9440517161914,87.0,24089143.71872453,0.006669614,0.6135007653609669
JLL,6020,47.532340827872126,51.13140573564114,45.16572644816189,47.94315767055838,87.0,28888422.523809526,0.017728233,1.160849412275264
LKFN,4010,50.63909199164972,50.49122463636516,42.6796981356158,47.936671587876894,67.0,11876022.37319179,0.079142197,0.8665043939409816
KMX,2550,53.55098803710955,50.840631006242646,39.410212471676495,47.93394383834289,87.0,10481888.229829483,0.003431945,0.7083279903881463
PNW,5510,51.088511227563416,51.061999155617,41.6406771803538,47.9303958545114,85.0,12844868.828869417,0.006009848,0.2134745254414774
AMSC,2010,48.93181910824219,48.573037521499984,46.28625658383617,47.93037107119278,40.0,414025084.3184927,0.016204296,2.1435654907937374
AHCO,3510,51.68543872490711,51.139735223160805,40.95466508944272,47.926613012503545,87.0,4564663.032273493,0.004211149,0.6346868703067086
AWI,2010,53.09557880342496,51.15688540997963,39.52372367233822,47.92539596191426,80.0,24182666.840537384,-0.00155902,0.9241663743274688
ST,2010,48.936124375878066,53.37551701752181,41.45581519692722,47.92248553010902,67.0,8142016.555574016,-0.031508532,1.5108232602509037
R,2030,48.67312494017038,52.8182879800527,42.26927071384128,47.92022787802146,78.0,3251485.2673267326,0.012202838,1.251364999354135
ORRF,4010,50.53396378002738,51.87410692458927,41.34654486851531,47.91820519104399,67.0,5825592.738987568,0.064766495,0.8696048280314167
AYI,2010,50.44256030503555,52.36866906110615,40.90499317188071,47.90540751267414,73.0,14745636.351632245,0.028143551,1.2680943132151434
CPRX,3520,52.42812230602828,50.47139489342864,40.81305075943243,47.90418931962978,87.0,17306149.74722213,0.04797816,0.7688074247041412
JYNT,3510,44.29128504191099,58.75656927570656,40.66458370664789,47.90414600808848,87.0,-253845510.51016262,-0.009784503,1.1090969892901232
